"CUENTA_CONTABLE"|"FECHA"|"Empresa"|"Mov_Local"|"MOV_DOLAR"|"Balance_Final"|"Balance_Final_Dolar"
"5-1-35-50-00"|"2020-05-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2020-04-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2020-03-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2020-02-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2020-01-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2019-12-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2019-11-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2019-10-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2019-09-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2019-08-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2019-07-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2019-06-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2019-05-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2019-04-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2019-03-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2019-02-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2019-01-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2018-12-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2018-11-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2018-10-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2018-09-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2018-08-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2018-07-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2018-06-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2018-05-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2018-04-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2018-03-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2018-02-01"|mundial|0|0|0|0
"5-1-35-50-00"|"2018-01-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2026-12-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2026-11-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2026-10-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2026-09-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2026-08-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2026-07-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2026-06-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2026-05-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2026-04-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2026-03-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2026-02-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2026-01-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2025-12-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2025-11-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2025-10-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2025-09-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2025-08-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2025-07-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2025-06-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2025-05-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2025-04-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2025-03-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2025-02-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2025-01-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2024-12-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2024-11-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2024-10-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2024-09-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2024-08-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2024-07-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2024-06-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2024-05-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2024-04-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2024-03-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2024-02-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2024-01-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2023-12-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2023-11-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2023-10-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2023-09-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2023-08-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2023-07-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2023-06-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2023-05-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2023-04-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2023-03-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2023-02-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2023-01-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2022-12-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2022-11-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2022-10-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2022-09-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2022-08-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2022-07-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2022-06-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2022-05-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2022-04-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2022-03-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2022-02-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2022-01-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2021-12-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2021-11-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2021-10-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2021-09-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2021-08-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2021-07-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2021-06-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2021-05-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2021-04-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2021-03-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2021-02-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2021-01-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2020-12-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2020-11-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2020-10-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2020-09-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2020-08-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2020-07-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2020-06-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2020-05-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2020-04-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2020-03-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2020-02-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2020-01-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2019-12-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2019-11-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2019-10-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2019-09-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2019-08-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2019-07-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2019-06-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2019-05-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2019-04-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2019-03-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2019-02-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2019-01-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2018-12-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2018-11-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2018-10-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2018-09-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2018-08-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2018-07-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2018-06-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2018-05-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2018-04-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2018-03-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2018-02-01"|mundial|0|0|0|0
"5-1-35-55-00"|"2018-01-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2026-12-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2026-11-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2026-10-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2026-09-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2026-08-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2026-07-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2026-06-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2026-05-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2026-04-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2026-03-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2026-02-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2026-01-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2025-12-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2025-11-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2025-10-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2025-09-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2025-08-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2025-07-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2025-06-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2025-05-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2025-04-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2025-03-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2025-02-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2025-01-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2024-12-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2024-11-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2024-10-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2024-09-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2024-08-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2024-07-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2024-06-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2024-05-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2024-04-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2024-03-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2024-02-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2024-01-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2023-12-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2023-11-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2023-10-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2023-09-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2023-08-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2023-07-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2023-06-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2023-05-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2023-04-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2023-03-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2023-02-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2023-01-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2022-12-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2022-11-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2022-10-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2022-09-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2022-08-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2022-07-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2022-06-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2022-05-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2022-04-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2022-03-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2022-02-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2022-01-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2021-12-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2021-11-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2021-10-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2021-09-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2021-08-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2021-07-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2021-06-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2021-05-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2021-04-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2021-03-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2021-02-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2021-01-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2020-12-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2020-11-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2020-10-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2020-09-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2020-08-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2020-07-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2020-06-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2020-05-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2020-04-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2020-03-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2020-02-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2020-01-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2019-12-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2019-11-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2019-10-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2019-09-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2019-08-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2019-07-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2019-06-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2019-05-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2019-04-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2019-03-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2019-02-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2019-01-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2018-12-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2018-11-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2018-10-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2018-09-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2018-08-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2018-07-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2018-06-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2018-05-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2018-04-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2018-03-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2018-02-01"|mundial|0|0|0|0
"5-1-35-95-00"|"2018-01-01"|mundial|0|0|0|0
"5-1-40-05-00"|"2026-12-01"|mundial|0|0|873.040|234,78
"5-1-40-05-00"|"2026-11-01"|mundial|0|0|873.040|234,78
"5-1-40-05-00"|"2026-10-01"|mundial|0|0|873.040|234,78
"5-1-40-05-00"|"2026-09-01"|mundial|0|0|873.040|234,78
"5-1-40-05-00"|"2026-08-01"|mundial|18.200|5,89|873.040|234,78
"5-1-40-05-00"|"2026-07-01"|mundial|12.100|3,76|854.840|228,89
"5-1-40-05-00"|"2026-06-01"|mundial|60.500|17,67|842.740|225,13
"5-1-40-05-00"|"2026-05-01"|mundial|52.040|13,91|782.240|207,46
"5-1-40-05-00"|"2026-04-01"|mundial|11.800|3,25|730.200|193,55
"5-1-40-05-00"|"2026-03-01"|mundial|694.200|183,81|718.400|190,3
"5-1-40-05-00"|"2026-02-01"|mundial|12.100|3,23|24.200|6,49
"5-1-40-05-00"|"2026-01-01"|mundial|12.100|3,26|12.100|3,26
"5-1-40-05-00"|"2025-12-01"|mundial|-2.799.850|-58,23|0|0
"5-1-40-05-00"|"2025-11-01"|mundial|34.800|9,32|2.799.850|58,23
"5-1-40-05-00"|"2025-10-01"|mundial|11.600|3|2.765.050|48,91
"5-1-40-05-00"|"2025-09-01"|mundial|0|0|2.753.450|45,91
"5-1-40-05-00"|"2025-08-01"|mundial|11.600|2,89|2.753.450|45,91
"5-1-40-05-00"|"2025-07-01"|mundial|23.200|5,72|2.741.850|43,02
"5-1-40-05-00"|"2025-06-01"|mundial|46.400|11,19|2.718.650|37,3
"5-1-40-05-00"|"2025-05-01"|mundial|0|0|2.672.250|26,11
"5-1-40-05-00"|"2025-04-01"|mundial|52.200|12,14|2.672.250|26,11
"5-1-40-05-00"|"2025-03-01"|mundial|11.600|2,82|2.620.050|13,97
"5-1-40-05-00"|"2025-02-01"|mundial|34.800|8,48|2.608.450|11,15
"5-1-40-05-00"|"2025-01-01"|mundial|2.573.650|2,67|2.573.650|2,67
"5-1-40-05-00"|"2024-12-01"|mundial|-24.437.700|-992,04|0|0
"5-1-40-05-00"|"2024-11-01"|mundial|2.569.950|1,78|24.437.700|992,04
"5-1-40-05-00"|"2024-10-01"|mundial|2.565.750|0,87|21.867.750|990,26
"5-1-40-05-00"|"2024-09-01"|mundial|3.269.950|170,29|19.302.000|989,39
"5-1-40-05-00"|"2024-08-01"|mundial|7.900|1,93|16.032.050|819,1
"5-1-40-05-00"|"2024-07-01"|mundial|2.577.350|3,83|16.024.150|817,17
"5-1-40-05-00"|"2024-06-01"|mundial|2.562.050|0|13.446.800|813,34
"5-1-40-05-00"|"2024-05-01"|mundial|2.569.950|2,03|10.884.750|813,34
"5-1-40-05-00"|"2024-04-01"|mundial|2.569.950|2,05|8.314.800|811,31
"5-1-40-05-00"|"2024-03-01"|mundial|2.562.050|0|5.744.850|809,26
"5-1-40-05-00"|"2024-02-01"|mundial|7.900|1,99|3.182.800|809,26
"5-1-40-05-00"|"2024-01-01"|mundial|3.174.900|807,27|3.174.900|807,27
"5-1-40-05-00"|"2023-12-01"|mundial|-17.024.100|-235,7|0|0
"5-1-40-05-00"|"2023-11-01"|mundial|8.532.100|130,11|17.024.100|235,7
"5-1-40-05-00"|"2023-10-01"|mundial|7.200|1,7|8.492.000|105,59
"5-1-40-05-00"|"2023-09-01"|mundial|8.021.600|5,32|8.484.800|103,89
"5-1-40-05-00"|"2023-08-01"|mundial|0|0|463.200|98,57
"5-1-40-05-00"|"2023-07-01"|mundial|0|0|463.200|98,57
"5-1-40-05-00"|"2023-06-01"|mundial|0|0|463.200|98,57
"5-1-40-05-00"|"2023-05-01"|mundial|222.400|48,88|463.200|98,57
"5-1-40-05-00"|"2023-04-01"|mundial|14.400|3,18|240.800|49,69
"5-1-40-05-00"|"2023-03-01"|mundial|7.200|1,52|226.400|46,51
"5-1-40-05-00"|"2023-02-01"|mundial|212.000|43,46|219.200|44,99
"5-1-40-05-00"|"2023-01-01"|mundial|7.200|1,53|7.200|1,53
"5-1-40-05-00"|"2022-12-01"|mundial|-14.768.900|-3.377,32|0|0
"5-1-40-05-00"|"2022-11-01"|mundial|160.500|33,34|14.768.900|3.377,32
"5-1-40-05-00"|"2022-10-01"|mundial|0|0|14.608.400|3.343,98
"5-1-40-05-00"|"2022-09-01"|mundial|13.000|2,96|14.608.400|3.343,98
"5-1-40-05-00"|"2022-08-01"|mundial|0|0|14.595.400|3.341,02
"5-1-40-05-00"|"2022-07-01"|mundial|14.377.300|3.286,02|14.595.400|3.341,02
"5-1-40-05-00"|"2022-06-01"|mundial|0|0|218.100|55
"5-1-40-05-00"|"2022-05-01"|mundial|0|0|218.100|55
"5-1-40-05-00"|"2022-04-01"|mundial|0|0|218.100|55
"5-1-40-05-00"|"2022-03-01"|mundial|0|0|218.100|55
"5-1-40-05-00"|"2022-02-01"|mundial|181.000|45,68|218.100|55
"5-1-40-05-00"|"2022-01-01"|mundial|37.100|9,32|37.100|9,32
"5-1-40-05-00"|"2021-12-01"|mundial|-169.050|-45,09|0|0
"5-1-40-05-00"|"2021-11-01"|mundial|0|0|169.050|45,09
"5-1-40-05-00"|"2021-10-01"|mundial|0|0|169.050|45,09
"5-1-40-05-00"|"2021-09-01"|mundial|0|0|169.050|45,09
"5-1-40-05-00"|"2021-08-01"|mundial|0|0|169.050|45,09
"5-1-40-05-00"|"2021-07-01"|mundial|6.200|1,63|169.050|45,09
"5-1-40-05-00"|"2021-06-01"|mundial|0|0|162.850|43,46
"5-1-40-05-00"|"2021-05-01"|mundial|162.850|43,46|162.850|43,46
"5-1-40-05-00"|"2021-04-01"|mundial|0|0|0|0
"5-1-40-05-00"|"2021-03-01"|mundial|0|0|0|0
"5-1-40-05-00"|"2021-02-01"|mundial|0|0|0|0
"5-1-40-05-00"|"2021-01-01"|mundial|0|0|0|0
"5-1-40-05-00"|"2020-12-01"|mundial|-12.171.050|-2.120.761,26|0|0
"5-1-40-05-00"|"2020-11-01"|mundial|1.053.750|291,78|12.171.050|2.120.761,26
"5-1-40-05-00"|"2020-10-01"|mundial|1.053.750|273,09|11.117.300|2.120.469,48
"5-1-40-05-00"|"2020-09-01"|mundial|1.053.750|271,66|10.063.550|2.120.196,39
"5-1-40-05-00"|"2020-08-01"|mundial|1.053.750|280,22|9.009.800|2.119.924,73
"5-1-40-05-00"|"2020-07-01"|mundial|1.233.950|331,37|7.956.050|2.119.644,51
"5-1-40-05-00"|"2020-06-01"|mundial|1.053.750|280,33|6.722.100|2.119.313,14
"5-1-40-05-00"|"2020-05-01"|mundial|1.377.750|366,41|5.668.350|2.119.032,81
"5-1-40-05-00"|"2020-04-01"|mundial|1.053.750|264,54|4.290.600|2.118.666,4
"5-1-40-05-00"|"2020-03-01"|mundial|1.118.450|1,86|3.236.850|2.118.401,86
"5-1-40-05-00"|"2020-02-01"|mundial|1.060.850|1.060.850|2.118.400|2.118.400
"5-1-40-05-00"|"2020-01-01"|mundial|1.057.550|1.057.550|1.057.550|1.057.550
"5-1-40-05-00"|"2019-12-01"|mundial|-35.121|-35.121|0|0
"5-1-40-05-00"|"2019-11-01"|mundial|0|0|35.121|35.121
"5-1-40-05-00"|"2019-10-01"|mundial|0|0|35.121|35.121
"5-1-40-05-00"|"2019-09-01"|mundial|1.900|1.900|35.121|35.121
"5-1-40-05-00"|"2019-08-01"|mundial|1.900|1.900|33.221|33.221
"5-1-40-05-00"|"2019-07-01"|mundial|-232.420|-232.420|31.321|31.321
"5-1-40-05-00"|"2019-06-01"|mundial|2.261|2.261|263.741|263.741
"5-1-40-05-00"|"2019-05-01"|mundial|250.000|250.000|261.480|261.480
"5-1-40-05-00"|"2019-04-01"|mundial|7.700|7.700|11.480|11.480
"5-1-40-05-00"|"2019-03-01"|mundial|0|0|3.780|3.780
"5-1-40-05-00"|"2019-02-01"|mundial|0|0|3.780|3.780
"5-1-40-05-00"|"2019-01-01"|mundial|3.780|3.780|3.780|3.780
"5-1-40-05-00"|"2018-12-01"|mundial|0|0|0|0
"5-1-40-05-00"|"2018-11-01"|mundial|0|0|0|0
"5-1-40-05-00"|"2018-10-01"|mundial|0|0|0|0
"5-1-40-05-00"|"2018-09-01"|mundial|0|0|0|0
"5-1-40-05-00"|"2018-08-01"|mundial|0|0|0|0
"5-1-40-05-00"|"2018-07-01"|mundial|0|0|0|0
"5-1-40-05-00"|"2018-06-01"|mundial|0|0|0|0
"5-1-40-05-00"|"2018-05-01"|mundial|0|0|0|0
"5-1-40-05-00"|"2018-04-01"|mundial|0|0|0|0
"5-1-40-05-00"|"2018-03-01"|mundial|0|0|0|0
"5-1-40-05-00"|"2018-02-01"|mundial|0|0|0|0
"5-1-40-05-00"|"2018-01-01"|mundial|0|0|0|0
"5-1-40-10-00"|"2026-12-01"|mundial|0|0|6.129.600|835,38
"5-1-40-10-00"|"2026-11-01"|mundial|0|0|6.129.600|835,38
"5-1-40-10-00"|"2026-10-01"|mundial|0|0|6.129.600|835,38
"5-1-40-10-00"|"2026-09-01"|mundial|0|0|6.129.600|835,38
"5-1-40-10-00"|"2026-08-01"|mundial|0|0|6.129.600|835,38
"5-1-40-10-00"|"2026-07-01"|mundial|1.058.400|307,35|6.129.600|835,38
"5-1-40-10-00"|"2026-06-01"|mundial|1.058.400|307,35|5.071.200|528,03
"5-1-40-10-00"|"2026-05-01"|mundial|1.058.400|0|4.012.800|220,68
"5-1-40-10-00"|"2026-04-01"|mundial|1.058.400|0|2.954.400|220,68
"5-1-40-10-00"|"2026-03-01"|mundial|1.896.000|220,68|1.896.000|220,68
"5-1-40-10-00"|"2026-02-01"|mundial|0|0|0|0
"5-1-40-10-00"|"2026-01-01"|mundial|0|0|0|0
"5-1-40-10-00"|"2025-12-01"|mundial|-10.475.790|0|0|0
"5-1-40-10-00"|"2025-11-01"|mundial|2.345.420|0|10.475.790|0
"5-1-40-10-00"|"2025-10-01"|mundial|1.172.710|0|8.130.370|0
"5-1-40-10-00"|"2025-09-01"|mundial|1.172.710|0|6.957.660|0
"5-1-40-10-00"|"2025-08-01"|mundial|2.266.820|0|5.784.950|0
"5-1-40-10-00"|"2025-07-01"|mundial|1.172.710|0|3.518.130|0
"5-1-40-10-00"|"2025-06-01"|mundial|1.172.710|0|2.345.420|0
"5-1-40-10-00"|"2025-05-01"|mundial|1.172.710|0|1.172.710|0
"5-1-40-10-00"|"2025-04-01"|mundial|1.172.710|0|0|0
"5-1-40-10-00"|"2025-03-01"|mundial|-1.172.710|0|-1.172.710|0
"5-1-40-10-00"|"2025-02-01"|mundial|0|0|0|0
"5-1-40-10-00"|"2025-01-01"|mundial|0|0|0|0
"5-1-40-10-00"|"2024-12-01"|mundial|-3.383.800|-868,89|0|0
"5-1-40-10-00"|"2024-11-01"|mundial|0|0|3.383.800|868,89
"5-1-40-10-00"|"2024-10-01"|mundial|0|0|3.383.800|868,89
"5-1-40-10-00"|"2024-09-01"|mundial|0|0|3.383.800|868,89
"5-1-40-10-00"|"2024-08-01"|mundial|0|0|3.383.800|868,89
"5-1-40-10-00"|"2024-07-01"|mundial|0|0|3.383.800|868,89
"5-1-40-10-00"|"2024-06-01"|mundial|0|0|3.383.800|868,89
"5-1-40-10-00"|"2024-05-01"|mundial|0|0|3.383.800|868,89
"5-1-40-10-00"|"2024-04-01"|mundial|0|0|3.383.800|868,89
"5-1-40-10-00"|"2024-03-01"|mundial|3.383.800|868,89|3.383.800|868,89
"5-1-40-10-00"|"2024-02-01"|mundial|0|0|0|0
"5-1-40-10-00"|"2024-01-01"|mundial|0|0|0|0
"5-1-40-10-00"|"2023-12-01"|mundial|-3.081.200|-647,98|0|0
