"CUENTA_CONTABLE"|"FECHA"|"Empresa"|"Mov_Local"|"MOV_DOLAR"|"Balance_Final"|"Balance_Final_Dolar"
"1.1.1.02.1.003"|"2023-10-01"|febeca|0|0|0|0
"1.1.1.02.1.003"|"2023-09-01"|febeca|0|0|0|0
"1.1.1.02.1.003"|"2023-08-01"|febeca|0|0|0|0
"1.1.1.02.1.003"|"2023-07-01"|febeca|0|0|0|0
"1.1.1.02.1.003"|"2023-06-01"|febeca|0|0|0|0
"1.1.1.02.1.003"|"2023-05-01"|febeca|0|0|0|0
"1.1.1.02.1.003"|"2023-04-01"|febeca|0|0|0|0
"1.1.1.02.1.003"|"2023-03-01"|febeca|0|0|0|0
"1.1.1.02.1.003"|"2023-02-01"|febeca|0|0|0|0
"1.1.1.02.1.003"|"2023-01-01"|febeca|0|0|0|0
"1.1.1.02.1.004"|"2026-12-01"|febeca|0|0|3.030.202,42|3.413,8615
"1.1.1.02.1.004"|"2026-11-01"|febeca|0|0|3.030.202,42|3.413,8615
"1.1.1.02.1.004"|"2026-10-01"|febeca|0|0|3.030.202,42|3.413,8615
"1.1.1.02.1.004"|"2026-09-01"|febeca|0|0|3.030.202,42|3.413,8615
"1.1.1.02.1.004"|"2026-08-01"|febeca|475.928,55|391,05|3.030.202,42|3.413,8615
"1.1.1.02.1.004"|"2026-07-01"|febeca|771.952,52|614,2669|2.554.273,87|3.022,8115
"1.1.1.02.1.004"|"2026-06-01"|febeca|-4.978.923,55|-6.703,6475|1.782.321,35|2.408,5446
"1.1.1.02.1.004"|"2026-05-01"|febeca|4.974.287,76|6.324,4252|6.761.244,9|9.112,1921
"1.1.1.02.1.004"|"2026-04-01"|febeca|-3.180.800,59|-4.604,732|1.786.957,14|2.787,7669
"1.1.1.02.1.004"|"2026-03-01"|febeca|3.363.969,92|4.805,7444|4.967.757,73|7.392,4989
"1.1.1.02.1.004"|"2026-02-01"|febeca|-132.280,51|-737,7732|1.603.787,81|2.586,7545
"1.1.1.02.1.004"|"2026-01-01"|febeca|1.218.860,59|2.450,7676|1.736.068,32|3.324,5277
"1.1.1.02.1.004"|"2025-12-01"|febeca|-90.944,38|-738,3034|517.207,73|873,7601
"1.1.1.02.1.004"|"2025-11-01"|febeca|-2.614.319,05|-8.688,637|608.152,11|1.612,0635
"1.1.1.02.1.004"|"2025-10-01"|febeca|2.310.232,97|7.272,3222|3.222.471,16|10.300,7005
"1.1.1.02.1.004"|"2025-09-01"|febeca|-129.586,07|-1.789,9762|912.238,19|3.028,3783
"1.1.1.02.1.004"|"2025-08-01"|febeca|442.264,64|1.318,7061|1.041.824,26|4.818,3545
"1.1.1.02.1.004"|"2025-07-01"|febeca|246.924,4964|1.086,8227|599.559,62|3.499,6484
"1.1.1.02.1.004"|"2025-06-01"|febeca|74.591,7609|-444,3928|352.635,1236|2.412,8257
"1.1.1.02.1.004"|"2025-05-01"|febeca|-116.267,9139|-1.683,1058|278.043,3627|2.857,2185
"1.1.1.02.1.004"|"2025-04-01"|febeca|158.958,9742|1.157,1925|394.311,2766|4.540,3243
"1.1.1.02.1.004"|"2025-03-01"|febeca|83.572,2423|1.020,6639|235.352,3024|3.383,1318
"1.1.1.02.1.004"|"2025-02-01"|febeca|23.972,3725|157,6174|151.780,0601|2.362,4679
"1.1.1.02.1.004"|"2025-01-01"|febeca|-238.387,3124|-4.833,6929|127.807,6876|2.204,8505
"1.1.1.02.1.004"|"2024-12-01"|febeca|-161.432,88|-4.044,3529|366.195|7.038,5434
"1.1.1.02.1.004"|"2024-11-01"|febeca|156.358,86|2.359,921|527.627,88|11.082,8963
"1.1.1.02.1.004"|"2024-10-01"|febeca|184.006,3|3.649,2873|371.269,02|8.722,9753
"1.1.1.02.1.004"|"2024-09-01"|febeca|-179.640,62|-4.938,5738|187.262,72|5.073,688
